,inputs,energy
31,"[0.5000000000000001, 0.44043165450599925, 0.3605949401730782]",1.9809066607051398
32,"[0.5000000000000001, 0.44043165450599925, 0.35345468195878005]",1.9848772936577204
33,"[0.5000000000000001, 0.44043165450599925, 0.34645581033005735]",1.9990509821776934
34,"[0.5000000000000001, 0.44043165450599925, 0.33959552564493906]",2.0221303004591724
35,"[0.5000000000000001, 0.44043165450599925, 0.33287108369807944]",2.0529613195715233
36,"[0.5000000000000001, 0.44043165450599925, 0.32627979462303935]",2.090516401787839
37,"[0.5000000000000001, 0.44043165450599925, 0.3198190218163038]",2.133879304034017
38,"[0.5000000000000001, 0.44043165450599925, 0.3134861808826052]",2.182232259777638
39,"[0.5000000000000001, 0.44043165450599925, 0.30727873860113114]",2.2348447547520762
40,"[0.5000000000000001, 0.4317105234290797, 0.44932896411722156]",2.982253999532142
41,"[0.5000000000000001, 0.4317105234290797, 0.44043165450599925]",2.721365830636242
42,"[0.5000000000000001, 0.4317105234290797, 0.4317105234290797]",2.503039470990096
43,"[0.5000000000000001, 0.4317105234290797, 0.42316208231774877]",2.3220803963267884
44,"[0.5000000000000001, 0.4317105234290797, 0.4147829116815813]",2.173941888719979
45,"[0.5000000000000001, 0.4317105234290797, 0.40656965974059905]",2.0546402177542062
46,"[0.5000000000000001, 0.4317105234290797, 0.39851904108451414]",1.9606808629674262
47,"[0.5000000000000001, 0.4317105234290797, 0.390627835358521]",1.8889944487272565
48,"[0.5000000000000001, 0.4317105234290797, 0.38289288597511195]",1.8368811993445546
49,"[0.5000000000000001, 0.4317105234290797, 0.37531109885139946]",1.8019628479526792
50,"[0.5000000000000001, 0.4317105234290797, 0.3678794411714422]",1.7821410480986006
51,"[0.5000000000000001, 0.4317105234290797, 0.3605949401730782]",1.7755614426792097
52,"[0.5000000000000001, 0.4317105234290797, 0.35345468195878005]",1.7805826413646468
53,"[0.5000000000000001, 0.4317105234290797, 0.34645581033005735]",1.7957494455128145
54,"[0.5000000000000001, 0.4317105234290797, 0.33959552564493906]",1.8197697393114562
55,"[0.5000000000000001, 0.4317105234290797, 0.33287108369807944]",1.8514945379866774
56,"[0.5000000000000001, 0.4317105234290797, 0.32627979462303935]",1.889900748874611
57,"[0.5000000000000001, 0.4317105234290797, 0.3198190218163038]",1.9340762594351952
58,"[0.5000000000000001, 0.4317105234290797, 0.3134861808826052]",1.9832070183474877
59,"[0.5000000000000001, 0.4317105234290797, 0.30727873860113114]",2.0365658221029372
60,"[0.5000000000000001, 0.42316208231774877, 0.44932896411722156]",2.797578577136253
61,"[0.5000000000000001, 0.42316208231774877, 0.44043165450599925]",2.538588477011748
62,"[0.5000000000000001, 0.42316208231774877, 0.4317105234290797]",2.3220803963267884
63,"[0.5000000000000001, 0.42316208231774877, 0.42316208231774877]",2.142856929401443
64,"[0.5000000000000001, 0.42316208231774877, 0.4147829116815813]",1.9963702343160992
65,"[0.5000000000000001, 0.42316208231774877, 0.40656965974059905]",1.8786369452273974
66,"[0.5000000000000001, 0.42316208231774877, 0.39851904108451414]",1.786164130762485
67,"[0.5000000000000001, 0.42316208231774877, 0.390627835358521]",1.7158849775787748
68,"[0.5000000000000001, 0.42316208231774877, 0.38289288597511195]",1.665103012863214
69,"[0.5000000000000001, 0.42316208231774877, 0.37531109885139946]",1.6314438034347538
70,"[0.5000000000000001, 0.42316208231774877, 0.3678794411714422]",1.6128131828836711
71,"[0.5000000000000001, 0.42316208231774877, 0.3605949401730782]",1.6073611624486372
72,"[0.5000000000000001, 0.42316208231774877, 0.35345468195878005]",1.6134507766678747
73,"[0.5000000000000001, 0.42316208231774877, 0.34645581033005735]",1.6296312017778822
74,"[0.5000000000000001, 0.42316208231774877, 0.33959552564493906]",1.6546145638760834
75,"[0.5000000000000001, 0.42316208231774877, 0.33287108369807944]",1.687255925491017
76,"[0.5000000000000001, 0.42316208231774877, 0.32627979462303935]",1.7265360038735729
77,"[0.5000000000000001, 0.42316208231774877, 0.3198190218163038]",1.771546232474281
78,"[0.5000000000000001, 0.42316208231774877, 0.3134861808826052]",1.821475829128487
79,"[0.5000000000000001, 0.42316208231774877, 0.30727873860113114]",1.8756005808426504
80,"[0.5000000000000001, 0.4147829116815813, 0.44932896411722156]",2.645952310327837
81,"[0.5000000000000001, 0.4147829116815813, 0.44043165450599925]",2.388735209196469
82,"[0.5000000000000001, 0.4147829116815813, 0.4317105234290797]",2.173941888719979
83,"[0.5000000000000001, 0.4147829116815813, 0.42316208231774877]",1.9963702343160992
84,"[0.5000000000000001, 0.4147829116815813, 0.4147829116815813]",1.8514693440851624
85,"[0.5000000000000001, 0.4147829116815813, 0.40656965974059905]",1.735254232704181
86,"[0.5000000000000001, 0.4147829116815813, 0.39851904108451414]",1.6442315781027377
87,"[0.5000000000000001, 0.4147829116815813, 0.390627835358521]",1.5753351976222392
88,"[0.5000000000000001, 0.4147829116815813, 0.38289288597511195]",1.5258700734925623
89,"[0.5000000000000001, 0.4147829116815813, 0.37531109885139946]",1.4934638698244966
90,"[0.5000000000000001, 0.4147829116815813, 0.3678794411714422]",1.4760249956606493
91,"[0.5000000000000001, 0.4147829116815813, 0.3605949401730782]",1.4717063716182095
92,"[0.5000000000000001, 0.4147829116815813, 0.35345468195878005]",1.478874151895052
93,"[0.5000000000000001, 0.4147829116815813, 0.34645581033005735]",1.4960807394432267
94,"[0.5000000000000001, 0.4147829116815813, 0.33959552564493906]",1.5220415104452796
95,"[0.5000000000000001, 0.4147829116815813, 0.33287108369807944]",1.5556147353280971
96,"[0.5000000000000001, 0.4147829116815813, 0.32627979462303935]",1.595784247857433
97,"[0.5000000000000001, 0.4147829116815813, 0.3198190218163038]",1.641644471792123
98,"[0.5000000000000001, 0.4147829116815813, 0.3134861808826052]",1.6923874665407144
99,"[0.5000000000000001, 0.4147829116815813, 0.30727873860113114]",1.7472916996406265
100,"[0.5000000000000001, 0.40656965974059905, 0.44932896411722156]",2.5233832349312504
101,"[0.5000000000000001, 0.40656965974059905, 0.44043165450599925]",2.2678195653233684
102,"[0.5000000000000001, 0.40656965974059905, 0.4317105234290797]",2.0546402177542062
103,"[0.5000000000000001, 0.40656965974059905, 0.42316208231774877]",1.8786369452273974
104,"[0.5000000000000001, 0.40656965974059905, 0.4147829116815813]",1.735254232704181
105,"[0.5000000000000001, 0.40656965974059905, 0.40656965974059905]",1.620503846956349
106,"[0.5000000000000001, 0.40656965974059905, 0.39851904108451414]",1.5308904198690756
107,"[0.5000000000000001, 0.40656965974059905, 0.390627835358521]",1.4633467589302736
108,"[0.5000000000000001, 0.40656965974059905, 0.38289288597511195]",1.41517771059578
109,"[0.5000000000000001, 0.40656965974059905, 0.37531109885139946]",1.3840115233644168
110,"[0.5000000000000001, 0.40656965974059905, 0.3678794411714422]",1.3677577685512046
111,"[0.5000000000000001, 0.40656965974059905, 0.3605949401730782]",1.3645709786296956
112,"[0.5000000000000001, 0.40656965974059905, 0.35345468195878005]",1.3728192562632984
113,"[0.5000000000000001, 0.40656965974059905, 0.34645581033005735]",1.3910571923298558
114,"[0.5000000000000001, 0.40656965974059905, 0.33959552564493906]",1.4180025088777923
115,"[0.5000000000000001, 0.40656965974059905, 0.33287108369807944]",1.4525159135048233
116,"[0.5000000000000001, 0.40656965974059905, 0.32627979462303935]",1.4935837155550968
117,"[0.5000000000000001, 0.40656965974059905, 0.3198190218163038]",1.5403028121929798
118,"[0.5000000000000001, 0.40656965974059905, 0.3134861808826052]",1.5918677042156162
119,"[0.5000000000000001, 0.40656965974059905, 0.30727873860113114]",1.6475592477799037
120,"[0.5000000000000001, 0.39851904108451414, 0.44932896411722156]",2.4263663317849447
121,"[0.5000000000000001, 0.39851904108451414, 0.44043165450599925]",2.172343113611014
122,"[0.5000000000000001, 0.39851904108451414, 0.4317105234290797]",1.9606808629674262
123,"[0.5000000000000001, 0.39851904108451414, 0.42316208231774877]",1.786164130762485
124,"[0.5000000000000001, 0.39851904108451414, 0.4147829116815813]",1.6442315781027377
125,"[0.5000000000000001, 0.39851904108451414, 0.40656965974059905]",1.5308904198690756
126,"[0.5000000000000001, 0.39851904108451414, 0.39851904108451414]",1.4426418881789984
127,"[0.5000000000000001, 0.39851904108451414, 0.390627835358521]",1.3764164157575736
128,"[0.5000000000000001, 0.39851904108451414, 0.38289288597511195]",1.3295173703463379
129,"[0.5000000000000001, 0.39851904108451414, 0.37531109885139946]",1.2995722914907988
130,"[0.5000000000000001, 0.39851904108451414, 0.3678794411714422]",1.2844906912440524
131,"[0.5000000000000001, 0.39851904108451414, 0.3605949401730782]",1.282427581277542
132,"[0.5000000000000001, 0.39851904108451414, 0.35345468195878005]",1.2917519812768994
133,"[0.5000000000000001, 0.39851904108451414, 0.34645581033005735]",1.3110197479181676
134,"[0.5000000000000001, 0.39851904108451414, 0.33959552564493906]",1.3389501406979247
135,"[0.5000000000000001, 0.39851904108451414, 0.33287108369807944]",1.3744056109061356
136,"[0.5000000000000001, 0.39851904108451414, 0.32627979462303935]",1.4163743635162613
137,"[0.5000000000000001, 0.39851904108451414, 0.3198190218163038]",1.463955299122346
138,"[0.5000000000000001, 0.39851904108451414, 0.3134861808826052]",1.5163449946515841
139,"[0.5000000000000001, 0.39851904108451414, 0.30727873860113114]",1.5728264277785655
140,"[0.5000000000000001, 0.390627835358521, 0.44932896411722156]",2.3518200974982597
141,"[0.5000000000000001, 0.390627835358521, 0.44043165450599925]",2.0992316832886
142,"[0.5000000000000001, 0.390627835358521, 0.4317105234290797]",1.8889944487272565
143,"[0.5000000000000001, 0.390627835358521, 0.42316208231774877]",1.7158849775787748
144,"[0.5000000000000001, 0.390627835358521, 0.4147829116815813]",1.5753351976222392
145,"[0.5000000000000001, 0.390627835358521, 0.40656965974059905]",1.4633467589302736
146,"[0.5000000000000001, 0.390627835358521, 0.39851904108451414]",1.3764164157575736
147,"[0.5000000000000001, 0.390627835358521, 0.390627835358521]",1.31147111751008
148,"[0.5000000000000001, 0.390627835358521, 0.38289288597511195]",1.265811644812774
149,"[0.5000000000000001, 0.390627835358521, 0.37531109885139946]",1.2370637462280076
150,"[0.5000000000000001, 0.390627835358521, 0.3678794411714422]",1.223135840634256
151,"[0.5000000000000001, 0.390627835358521, 0.3605949401730782]",1.2221824504761796
152,"[0.5000000000000001, 0.390627835358521, 0.35345468195878005]",1.2325726227572127
153,"[0.5000000000000001, 0.390627835358521, 0.34645581033005735]",1.2528626783918628
154,"[0.5000000000000001, 0.390627835358521, 0.33959552564493906]",1.2817727069177762
155,"[0.5000000000000001, 0.390627835358521, 0.33287108369807944]",1.3181662930759355
156,"[0.5000000000000001, 0.390627835358521, 0.32627979462303935]",1.3610330248396674
157,"[0.5000000000000001, 0.390627835358521, 0.3198190218163038]",1.409473389508255
158,"[0.5000000000000001, 0.390627835358521, 0.3134861808826052]",1.4626857158481492
159,"[0.5000000000000001, 0.390627835358521, 0.30727873860113114]",1.5199548663115536
160,"[0.5000000000000001, 0.38289288597511195, 0.44932896411722156]",2.2970315670646064
161,"[0.5000000000000001, 0.38289288597511195, 0.44043165450599925]",2.0457800872124694
162,"[0.5000000000000001, 0.38289288597511195, 0.4317105234290797]",1.8368811993445546
163,"[0.5000000000000001, 0.38289288597511195, 0.42316208231774877]",1.665103012863214
164,"[0.5000000000000001, 0.38289288597511195, 0.4147829116815813]",1.5258700734925623
165,"[0.5000000000000001, 0.38289288597511195, 0.40656965974059905]",1.41517771059578
166,"[0.5000000000000001, 0.38289288597511195, 0.39851904108451414]",1.3295173703463379
167,"[0.5000000000000001, 0.38289288597511195, 0.390627835358521]",1.265811644812774
168,"[0.5000000000000001, 0.38289288597511195, 0.38289288597511195]",1.221357837238986
169,"[0.5000000000000001, 0.38289288597511195, 0.37531109885139946]",1.193779022878721
170,"[0.5000000000000001, 0.38289288597511195, 0.3678794411714422]",1.1809816736577192
171,"[0.5000000000000001, 0.38289288597511195, 0.3605949401730782]",1.181119014551918
172,"[0.5000000000000001, 0.38289288597511195, 0.35345468195878005]",1.1925593706377053
173,"[0.5000000000000001, 0.38289288597511195, 0.34645581033005735]",1.2138588469469624
174,"[0.5000000000000001, 0.38289288597511195, 0.33959552564493906]",1.2437377591189818
175,"[0.5000000000000001, 0.38289288597511195, 0.33287108369807944]",1.2810603018876034
176,"[0.5000000000000001, 0.38289288597511195, 0.32627979462303935]",1.3248170051231203
177,"[0.5000000000000001, 0.38289288597511195, 0.3198190218163038]",1.3741095838672055
178,"[0.5000000000000001, 0.38289288597511195, 0.3134861808826052]",1.4281378399245253
179,"[0.5000000000000001, 0.38289288597511195, 0.30727873860113114]",1.486188318450247
180,"[0.5000000000000001, 0.37531109885139946, 0.44932896411722156]",2.259608716315228
181,"[0.5000000000000001, 0.37531109885139946, 0.44043165450599925]",2.0096042663330578
182,"[0.5000000000000001, 0.37531109885139946, 0.4317105234290797]",1.8019628479526792
183,"[0.5000000000000001, 0.37531109885139946, 0.42316208231774877]",1.6314438034347538
184,"[0.5000000000000001, 0.37531109885139946, 0.4147829116815813]",1.4934638698244966
185,"[0.5000000000000001, 0.37531109885139946, 0.40656965974059905]",1.3840115233644168
186,"[0.5000000000000001, 0.37531109885139946, 0.39851904108451414]",1.2995722914907988
187,"[0.5000000000000001, 0.37531109885139946, 0.390627835358521]",1.2370637462280076
188,"[0.5000000000000001, 0.37531109885139946, 0.38289288597511195]",1.193779022878721
189,"[0.5000000000000001, 0.37531109885139946, 0.37531109885139946]",1.1673378267096666
190,"[0.5000000000000001, 0.37531109885139946, 0.3678794411714422]",1.1556439988732954
191,"[0.5000000000000001, 0.37531109885139946, 0.3605949401730782]",1.1568488119840021
192,"[0.5000000000000001, 0.37531109885139946, 0.35345468195878005]",1.169319256368949
193,"[0.5000000000000001, 0.37531109885139946, 0.34645581033005735]",1.1916106607222747
194,"[0.5000000000000001, 0.37531109885139946, 0.33959552564493906]",1.2224430663043468
195,"[0.5000000000000001, 0.37531109885139946, 0.33287108369807944]",1.2606808424658464
196,"[0.5000000000000001, 0.37531109885139946, 0.32627979462303935]",1.305315093600164
197,"[0.5000000000000001, 0.37531109885139946, 0.3198190218163038]",1.3554484640465332
198,"[0.5000000000000001, 0.37531109885139946, 0.3134861808826052]",1.4102819983525559
199,"[0.5000000000000001, 0.37531109885139946, 0.30727873860113114]",1.469103760001596
200,"[0.5000000000000001, 0.3678794411714422, 0.44932896411722156]",2.2374392914205092
201,"[0.5000000000000001, 0.3678794411714422, 0.44043165450599925]",1.988599903425554
202,"[0.5000000000000001, 0.3678794411714422, 0.4317105234290797]",1.7821410480986006
203,"[0.5000000000000001, 0.3678794411714422, 0.42316208231774877]",1.6128131828836711
204,"[0.5000000000000001, 0.3678794411714422, 0.4147829116815813]",1.4760249956606493
205,"[0.5000000000000001, 0.3678794411714422, 0.40656965974059905]",1.3677577685512046
206,"[0.5000000000000001, 0.3678794411714422, 0.39851904108451414]",1.2844906912440524
207,"[0.5000000000000001, 0.3678794411714422, 0.390627835358521]",1.223135840634256
208,"[0.5000000000000001, 0.3678794411714422, 0.38289288597511195]",1.1809816736577192
209,"[0.5000000000000001, 0.3678794411714422, 0.37531109885139946]",1.1556439988732954
210,"[0.5000000000000001, 0.3678794411714422, 0.3678794411714422]",1.1450235006521838
211,"[0.5000000000000001, 0.3678794411714422, 0.3605949401730782]",1.1472689887054819
212,"[0.5000000000000001, 0.3678794411714422, 0.35345468195878005]",1.1607456359297443
213,"[0.5000000000000001, 0.3678794411714422, 0.34645581033005735]",1.1840075498873115
214,"[0.5000000000000001, 0.3678794411714422, 0.33959552564493906]",1.2157740982810596
215,"[0.5000000000000001, 0.3678794411714422, 0.33287108369807944]",1.2549094770715254
216,"[0.5000000000000001, 0.3678794411714422, 0.32627979462303935]",1.3004050718912028
217,"[0.5000000000000001, 0.3678794411714422, 0.3198190218163038]",1.3513642195555178
218,"[0.5000000000000001, 0.3678794411714422, 0.3134861808826052]",1.4069890271298722
219,"[0.5000000000000001, 0.3678794411714422, 0.30727873860113114]",1.4665689515328237
220,"[0.5000000000000001, 0.3605949401730782, 0.44932896411722156]",2.228655221411359
221,"[0.5000000000000001, 0.3605949401730782, 0.44043165450599925]",1.9809066607051398
222,"[0.5000000000000001, 0.3605949401730782, 0.4317105234290797]",1.7755614426792097
223,"[0.5000000000000001, 0.3605949401730782, 0.42316208231774877]",1.6073611624486372
224,"[0.5000000000000001, 0.3605949401730782, 0.4147829116815813]",1.4717063716182095
225,"[0.5000000000000001, 0.3605949401730782, 0.40656965974059905]",1.3645709786296956
226,"[0.5000000000000001, 0.3605949401730782, 0.39851904108451414]",1.282427581277542
227,"[0.5000000000000001, 0.3605949401730782, 0.390627835358521]",1.2221824504761796
228,"[0.5000000000000001, 0.3605949401730782, 0.38289288597511195]",1.181119014551918
229,"[0.5000000000000001, 0.3605949401730782, 0.37531109885139946]",1.1568488119840021
230,"[0.5000000000000001, 0.3605949401730782, 0.3678794411714422]",1.1472689887054819
231,"[0.5000000000000001, 0.3605949401730782, 0.3605949401730782]",1.1505255147467908
232,"[0.5000000000000001, 0.3605949401730782, 0.35345468195878005]",1.1649813850006983
233,"[0.5000000000000001, 0.3605949401730782, 0.34645581033005735]",1.1891891509389763
234,"[0.5000000000000001, 0.3605949401730782, 0.33959552564493906]",1.2218672048571706
235,"[0.5000000000000001, 0.3605949401730782, 0.33287108369807944]",1.261879306220376
236,"[0.5000000000000001, 0.3605949401730782, 0.32627979462303935]",1.308216901417261
237,"[0.5000000000000001, 0.3605949401730782, 0.3198190218163038]",1.3599838441311887
238,"[0.5000000000000001, 0.3605949401730782, 0.3134861808826052]",1.4163831739907171
239,"[0.5000000000000001, 0.3605949401730782, 0.30727873860113114]",1.476705656516757
240,"[0.5000000000000001, 0.35345468195878005, 0.44932896411722156]",2.231601868570951
241,"[0.5000000000000001, 0.35345468195878005, 0.44043165450599925]",1.9848772936577204
242,"[0.5000000000000001, 0.35345468195878005, 0.4317105234290797]",1.7805826413646468
243,"[0.5000000000000001, 0.35345468195878005, 0.42316208231774877]",1.6134507766678747
244,"[0.5000000000000001, 0.35345468195878005, 0.4147829116815813]",1.478874151895052
245,"[0.5000000000000001, 0.35345468195878005, 0.40656965974059905]",1.3728192562632984
246,"[0.5000000000000001, 0.35345468195878005, 0.39851904108451414]",1.2917519812768994
247,"[0.5000000000000001, 0.35345468195878005, 0.390627835358521]",1.2325726227572127
248,"[0.5000000000000001, 0.35345468195878005, 0.38289288597511195]",1.1925593706377053
249,"[0.5000000000000001, 0.35345468195878005, 0.37531109885139946]",1.169319256368949
250,"[0.5000000000000001, 0.35345468195878005, 0.3678794411714422]",1.1607456359297443
251,"[0.5000000000000001, 0.35345468195878005, 0.3605949401730782]",1.1649813850006983
252,"[0.5000000000000001, 0.35345468195878005, 0.35345468195878005]",1.1803870726821768
253,"[0.5000000000000001, 0.35345468195878005, 0.34645581033005735]",1.2055134619809273
254,"[0.5000000000000001, 0.35345468195878005, 0.33959552564493906]",1.239077759804917
255,"[0.5000000000000001, 0.35345468195878005, 0.33287108369807944]",1.279943106966473
256,"[0.5000000000000001, 0.35345468195878005, 0.32627979462303935]",1.3271008602000867
257,"[0.5000000000000001, 0.35345468195878005, 0.3198190218163038]",1.3796552738938408
258,"[0.5000000000000001, 0.35345468195878005, 0.3134861808826052]",1.4368102395048294
259,"[0.5000000000000001, 0.35345468195878005, 0.30727873860113114]",1.4978577858342248
260,"[0.5000000000000001, 0.34645581033005735, 0.44932896411722156]",2.244811461120634
261,"[0.5000000000000001, 0.34645581033005735, 0.44043165450599925]",1.9990509821776934
262,"[0.5000000000000001, 0.34645581033005735, 0.4317105234290797]",1.7957494455128145
263,"[0.5000000000000001, 0.34645581033005735, 0.42316208231774877]",1.6296312017778822
264,"[0.5000000000000001, 0.34645581033005735, 0.4147829116815813]",1.4960807394432267
265,"[0.5000000000000001, 0.34645581033005735, 0.40656965974059905]",1.3910571923298558
266,"[0.5000000000000001, 0.34645581033005735, 0.39851904108451414]",1.3110197479181676
267,"[0.5000000000000001, 0.34645581033005735, 0.390627835358521]",1.2528626783918628
268,"[0.5000000000000001, 0.34645581033005735, 0.38289288597511195]",1.2138588469469624
269,"[0.5000000000000001, 0.34645581033005735, 0.37531109885139946]",1.1916106607222747
270,"[0.5000000000000001, 0.34645581033005735, 0.3678794411714422]",1.1840075498873115
271,"[0.5000000000000001, 0.34645581033005735, 0.3605949401730782]",1.1891891509389763
272,"[0.5000000000000001, 0.34645581033005735, 0.35345468195878005]",1.2055134619809273
273,"[0.5000000000000001, 0.34645581033005735, 0.34645581033005735]",1.2315293194563603
274,"[0.5000000000000001, 0.34645581033005735, 0.33959552564493906]",1.265952620147679
275,"[0.5000000000000001, 0.34645581033005735, 0.33287108369807944]",1.3076457798317564
276,"[0.5000000000000001, 0.34645581033005735, 0.32627979462303935]",1.3555999813005974
277,"[0.5000000000000001, 0.34645581033005735, 0.3198190218163038]",1.4089198199752937
278,"[0.5000000000000001, 0.34645581033005735, 0.3134861808826052]",1.4668100054572641
279,"[0.5000000000000001, 0.34645581033005735, 0.30727873860113114]",1.52856382243594
280,"[0.5000000000000001, 0.33959552564493906, 0.44932896411722156]",2.266980133482164
281,"[0.5000000000000001, 0.33959552564493906, 0.44043165450599925]",2.0221303004591724
282,"[0.5000000000000001, 0.33959552564493906, 0.4317105234290797]",1.8197697393114562
283,"[0.5000000000000001, 0.33959552564493906, 0.42316208231774877]",1.6546145638760834
284,"[0.5000000000000001, 0.33959552564493906, 0.4147829116815813]",1.5220415104452796
285,"[0.5000000000000001, 0.33959552564493906, 0.40656965974059905]",1.4180025088777923
286,"[0.5000000000000001, 0.33959552564493906, 0.39851904108451414]",1.3389501406979247
287,"[0.5000000000000001, 0.33959552564493906, 0.390627835358521]",1.2817727069177762
288,"[0.5000000000000001, 0.33959552564493906, 0.38289288597511195]",1.2437377591189818
289,"[0.5000000000000001, 0.33959552564493906, 0.37531109885139946]",1.2224430663043468
290,"[0.5000000000000001, 0.33959552564493906, 0.3678794411714422]",1.2157740982810596
291,"[0.5000000000000001, 0.33959552564493906, 0.3605949401730782]",1.2218672048571706
292,"[0.5000000000000001, 0.33959552564493906, 0.35345468195878005]",1.239077759804917
293,"[0.5000000000000001, 0.33959552564493906, 0.34645581033005735]",1.265952620147679
294,"[0.5000000000000001, 0.33959552564493906, 0.33959552564493906]",1.301206325546808
295,"[0.5000000000000001, 0.33959552564493906, 0.33287108369807944]",1.3437005299993685
296,"[0.5000000000000001, 0.33959552564493906, 0.32627979462303935]",1.3924262192330839
297,"[0.5000000000000001, 0.33959552564493906, 0.3198190218163038]",1.4464883225616898
298,"[0.5000000000000001, 0.33959552564493906, 0.3134861808826052]",1.5050923779518417
299,"[0.5000000000000001, 0.33959552564493906, 0.30727873860113114]",1.5675329540192815
300,"[0.5000000000000001, 0.33287108369807944, 0.44932896411722156]",2.2969480721269924
301,"[0.5000000000000001, 0.33287108369807944, 0.44043165450599925]",2.0529613195715233
302,"[0.5000000000000001, 0.33287108369807944, 0.4317105234290797]",1.8514945379866774
303,"[0.5000000000000001, 0.33287108369807944, 0.42316208231774877]",1.687255925491017
304,"[0.5000000000000001, 0.33287108369807944, 0.4147829116815813]",1.5556147353280971
305,"[0.5000000000000001, 0.33287108369807944, 0.40656965974059905]",1.4525159135048233
306,"[0.5000000000000001, 0.33287108369807944, 0.39851904108451414]",1.3744056109061356
307,"[0.5000000000000001, 0.33287108369807944, 0.390627835358521]",1.3181662930759355
308,"[0.5000000000000001, 0.33287108369807944, 0.38289288597511195]",1.2810603018876034
309,"[0.5000000000000001, 0.33287108369807944, 0.37531109885139946]",1.2606808424658464
310,"[0.5000000000000001, 0.33287108369807944, 0.3678794411714422]",1.2549094770715254
311,"[0.5000000000000001, 0.33287108369807944, 0.3605949401730782]",1.261879306220376
312,"[0.5000000000000001, 0.33287108369807944, 0.35345468195878005]",1.279943106966473
313,"[0.5000000000000001, 0.33287108369807944, 0.34645581033005735]",1.3076457798317564
314,"[0.5000000000000001, 0.33287108369807944, 0.33959552564493906]",1.3437005299993685
315,"[0.5000000000000001, 0.33287108369807944, 0.33287108369807944]",1.3869682757212534
316,"[0.5000000000000001, 0.33287108369807944, 0.32627979462303935]",1.4364398379547547
317,"[0.5000000000000001, 0.33287108369807944, 0.3198190218163038]",1.491220520509497
318,"[0.5000000000000001, 0.33287108369807944, 0.3134861808826052]",1.5505167398720048
319,"[0.5000000000000001, 0.33287108369807944, 0.30727873860113114]",1.6136244087551803
320,"[0.5000000000000001, 0.32627979462303935, 0.44932896411722156]",2.333682330195988
321,"[0.5000000000000001, 0.32627979462303935, 0.44043165450599925]",2.090516401787839
322,"[0.5000000000000001, 0.32627979462303935, 0.4317105234290797]",1.889900748874611
323,"[0.5000000000000001, 0.32627979462303935, 0.42316208231774877]",1.7265360038735729
324,"[0.5000000000000001, 0.32627979462303935, 0.4147829116815813]",1.595784247857433
325,"[0.5000000000000001, 0.32627979462303935, 0.40656965974059905]",1.4935837155550968
326,"[0.5000000000000001, 0.32627979462303935, 0.39851904108451414]",1.4163743635162613
327,"[0.5000000000000001, 0.32627979462303935, 0.390627835358521]",1.3610330248396674
