,inputs,energy
140,"[0.5226476192474365, 0.3011941909790039, 0.13011011481285095]",-0.09134
141,"[0.38887274265289307, 0.3011941909790039, 0.14279520511627197]",-0.090883
142,"[0.3162277936935425, 0.3011941909790039, 0.14996302127838135]",-0.090787
143,"[0.7544289231300354, 0.27253180742263794, 0.10655604302883148]",-0.103298
144,"[1.0, 0.3330375850200653, 0.08204396814107895]",-0.076753
145,"[0.9729579091072083, 0.32048943638801575, 0.08347079157829285]",-0.084628
146,"[0.9089641571044922, 0.288318932056427, 0.08786054700613022]",-0.099871
147,"[0.8389819860458374, 0.24770024418830872, 0.09554423391819]",-0.109899
148,"[0.7639025449752808, 0.2463504821062088, 0.1025480180978775]",-0.111578
149,"[0.7163673043251038, 0.2463504821062088, 0.1070789322257042]",-0.111104
150,"[0.5570996403694153, 0.2463504821062088, 0.12323598563671112]",-0.107043
151,"[0.3626711368560791, 0.2463504821062088, 0.14493034780025482]",-0.104373
152,"[1.0, 0.3411271572113037, 0.08009836077690125]",-0.075878
153,"[0.9704548120498657, 0.32757049798965454, 0.0815257877111435]",-0.084967
154,"[0.9014127254486084, 0.29309865832328796, 0.08592191338539124]",-0.102215
155,"[0.8272085785865784, 0.2501071095466614, 0.09363321959972382]",-0.113186
156,"[0.7682386040687561, 0.23480497300624847, 0.10067978501319885]",-0.114524
157,"[0.7215368151664734, 0.23480497300624847, 0.10524710267782211]",-0.113717
158,"[0.564929723739624, 0.23480497300624847, 0.12158777564764023]",-0.108395
159,"[0.44111934304237366, 0.23480497300624847, 0.13559897243976593]",-0.105377
160,"[0.3733891248703003, 0.23480497300624847, 0.14365580677986145]",-0.104944
161,"[0.74165940284729, 0.2255895733833313, 0.09495916217565536]",-0.121299
162,"[1.0, 0.386741042137146, 0.07065122574567795]",-0.053937
163,"[0.9539100527763367, 0.36663883924484253, 0.07206021994352341]",-0.073599
164,"[0.8545588254928589, 0.3180241584777832, 0.07642191648483276]",-0.107157
165,"[0.7583793997764587, 0.26153790950775146, 0.08415244519710541]",-0.12444
166,"[0.7097828388214111, 0.22722241282463074, 0.09130289405584335]",-0.12464
167,"[0.6887443661689758, 0.21021004021167755, 0.095980703830719]",-0.12201
168,"[0.6034796237945557, 0.18268351256847382, 0.11298752576112747]",-0.108455
169,"[0.427006334066391, 0.18268351256847382, 0.13661304116249084]",-0.098393
170,"[0.6764814257621765, 0.22848744690418243, 0.08775278925895691]",-0.127615
171,"[0.6061232089996338, 0.229875385761261, 0.08097171038389206]",-0.133213
172,"[0.4856429696083069, 0.1353352814912796, 0.1275654286146164]",-0.079747
173,"[0.2991563677787781, 0.21433179080486298, 0.04978708177804947]",-0.154585
174,"[1.0, 0.30866459012031555, 0.07247598469257355]",-0.101238
175,"[0.9743490219116211, 0.2967853844165802, 0.07378742843866348]",-0.106894
176,"[0.9132179617881775, 0.266303151845932, 0.07782726734876633]",-0.117194
177,"[0.8385730981826782, 0.23480497300624847, 0.08491560816764832]",-0.122753
178,"[0.7612999677658081, 0.23480497300624847, 0.09139419347047806]",-0.122376
179,"[0.7132671475410461, 0.23480497300624847, 0.09559376537799835]",-0.121154
180,"[0.5524184107780457, 0.23480497300624847, 0.11061567068099976]",-0.116073
181,"[0.35629186034202576, 0.23480497300624847, 0.13088379800319672]",-0.113299
182,"[0.7117601633071899, 0.3678794503211975, 0.09780286252498627]",-0.06366
183,"[0.6546536087989807, 0.3678794503211975, 0.10113610327243805]",-0.064184
184,"[0.24253563582897186, 0.3678794503211975, 0.12725621461868286]",-0.065038
185,"[0.7221318483352661, 0.33287107944488525, 0.09435881674289703]",-0.091394
186,"[0.26515647768974304, 0.33287107944488525, 0.125651016831398]",-0.091803
187,"[0.9190666079521179, 0.3011941909790039, 0.07907073944807053]",-0.105785
188,"[0.8184171319007874, 0.3011941909790039, 0.0853402242064476]",-0.108543
189,"[0.7320384383201599, 0.3011941909790039, 0.09098990261554718]",-0.109128
190,"[0.6785510778427124, 0.3011941909790039, 0.09461252391338348]",-0.109178
191,"[0.2873478829860687, 0.3011941909790039, 0.12392715364694595]",-0.108023
192,"[0.7415013313293457, 0.27253180742263794, 0.0876987874507904]",-0.120189
193,"[1.0, 0.27266809344291687, 0.06717191636562347]",-0.117349
194,"[0.9248972535133362, 0.2463504821062088, 0.07207292318344116]",-0.125449
195,"[0.8312503695487976, 0.2463504821062088, 0.0785503163933754]",-0.127682
196,"[0.7506300210952759, 0.2463504821062088, 0.0844559520483017]",-0.126781
197,"[0.7005776762962341, 0.2463504821062088, 0.08827639371156693]",-0.125754
198,"[0.3305606245994568, 0.2463504821062088, 0.12013642489910126]",-0.120349
199,"[1.0, 0.2792912721633911, 0.06557897478342056]",-0.118959
200,"[0.9774904847145081, 0.2688402533531189, 0.06678231805562973]",-0.122308
201,"[0.9229786396026611, 0.24181991815567017, 0.07048960030078888]",-0.128057
202,"[0.83413165807724, 0.23480497300624847, 0.0769960880279541]",-0.130189
203,"[0.7548232674598694, 0.23480497300624847, 0.08294391632080078]",-0.128827
204,"[0.7055603861808777, 0.23480497300624847, 0.08679932355880737]",-0.127454
205,"[0.5408294200897217, 0.23480497300624847, 0.10058744251728058]",-0.122871
206,"[0.34059154987335205, 0.23480497300624847, 0.11917273700237274]",-0.120686
207,"[0.767433762550354, 0.2018965184688568, 0.07831145077943802]",-0.132572
208,"[1.0, 0.3166367709636688, 0.057844310998916626]",-0.117052
209,"[0.8876931667327881, 0.2635737955570221, 0.06272895634174347]",-0.135524
210,"[0.8063272833824158, 0.21814222633838654, 0.06928125023841858]",-0.13789
211,"[0.7630627155303955, 0.18991513550281525, 0.07534847408533096]",-0.133775
212,"[0.7299945950508118, 0.18268351256847382, 0.07931997627019882]",-0.130238
213,"[0.3911406695842743, 0.18268351256847382, 0.11382065713405609]",-0.112611
214,"[0.7354036569595337, 0.1915251910686493, 0.07246967405080795]",-0.134625
215,"[0.6764813661575317, 0.19392108917236328, 0.06696470081806183]",-0.136512
216,"[0.4472135901451111, 0.1353352814912796, 0.10687792301177979]",-0.092227
217,"[0.3363986015319824, 0.18841619789600372, 0.04430109262466431]",-0.149706
218,"[0.5999999642372131, 0.08208499848842621, 0.049787066876888275]",-0.083968
219,"[1.0, 0.23480497300624847, 0.05513337627053261]",-0.138066
220,"[0.701909065246582, 0.3678794503211975, 0.08030384033918381]",-0.078463
221,"[0.6430943012237549, 0.3678794503211975, 0.08307835459709167]",-0.078731
222,"[0.22162111103534698, 0.3678794503211975, 0.10475794970989227]",-0.079196
223,"[0.9125969409942627, 0.33287107944488525, 0.0678534135222435]",-0.103992
224,"[0.8043046593666077, 0.33287107944488525, 0.07295175641775131]",-0.105129
225,"[0.7117602229118347, 0.33287107944488525, 0.07751519978046417]",-0.105521
226,"[0.6546536684036255, 0.33287107944488525, 0.08042608201503754]",-0.105629
227,"[0.24253563582897186, 0.33287107944488525, 0.10354923456907272]",-0.1055
228,"[0.8108956217765808, 0.3011941909790039, 0.07006455212831497]",-0.122393
229,"[0.7212085127830505, 0.3011941909790039, 0.07478729635477066]",-0.122385
230,"[0.6657713651657104, 0.3011941909790039, 0.07781437039375305]",-0.122218
231,"[0.26311740279197693, 0.3011941909790039, 0.10224831849336624]",-0.121255
232,"[0.9185073375701904, 0.27253180742263794, 0.06191667541861534]",-0.132771
233,"[0.8171918988227844, 0.27253180742263794, 0.0672699362039566]",-0.132902
234,"[0.7302708625793457, 0.27253180742263794, 0.07212202996015549]",-0.132288
235,"[0.6764626502990723, 0.27253180742263794, 0.0752464309334755]",-0.131785
236,"[0.28334611654281616, 0.27253180742263794, 0.10086079686880112]",-0.129618
237,"[1.0, 0.2463504821062088, 0.054995711892843246]",-0.137863
238,"[0.9212759137153625, 0.2463504821062088, 0.059106115251779556]",-0.139685
239,"[0.82326740026474, 0.2463504821062088, 0.06454036384820938]",-0.139033
240,"[0.7390484809875488, 0.2463504821062088, 0.06949519366025925]",-0.13756
241,"[0.6868435740470886, 0.2463504821062088, 0.072700135409832]",-0.13656
242,"[0.30340030789375305, 0.2463504821062088, 0.0993773564696312]",-0.132704
243,"[1.0, 0.23480497300624847, 0.05369153246283531]",-0.140098
244,"[0.9806141257286072, 0.23480497300624847, 0.054701194167137146]",-0.14102
245,"[0.9225444793701172, 0.23480497300624847, 0.05781271308660507]",-0.141947
246,"[0.826059103012085, 0.23480497300624847, 0.063275545835495]",-0.140857
247,"[0.7430925369262695, 0.23480497300624847, 0.06827009469270706]",-0.138897
248,"[0.6916345357894897, 0.23480497300624847, 0.07150742411613464]",-0.137625
249,"[0.5200645923614502, 0.23480497300624847, 0.08307895064353943]",-0.134227
250,"[0.3127933740615845, 0.23480497300624847, 0.09864521771669388]",-0.132774
251,"[0.9222954511642456, 0.2102714478969574, 0.05391514301300049]",-0.146511
252,"[0.8344601988792419, 0.2018965184688568, 0.05943068116903305]",-0.143782
253,"[0.7553018927574158, 0.2018965184688568, 0.06451531499624252]",-0.140003
254,"[0.7061294913291931, 0.2018965184688568, 0.06783175468444824]",-0.137676
255,"[0.3417430520057678, 0.2018965184688568, 0.09623713791370392]",-0.128839
256,"[1.0, 0.2592402696609497, 0.0473589263856411]",-0.144796
257,"[0.9104989171028137, 0.21776820719242096, 0.051471829414367676]",-0.148272
258,"[0.8397217392921448, 0.18268351256847382, 0.05699453130364418]",-0.144463
259,"[0.7629777789115906, 0.18268351256847382, 0.062112316489219666]",-0.139302
260,"[0.7152652740478516, 0.18268351256847382, 0.06546357274055481]",-0.13606
261,"[0.3603993058204651, 0.18268351256847382, 0.09456241130828857]",-0.123693
262,"[0.8975234031677246, 0.22533930838108063, 0.049133457243442535]",-0.14961
263,"[0.8212236762046814, 0.18486084043979645, 0.0546441525220871]",-0.144837
264,"[0.770344078540802, 0.16529889404773712, 0.05977635458111763]",-0.138163
265,"[0.7240485548973083, 0.16529889404773712, 0.06314979493618011]",-0.133932
266,"[0.7302404642105103, 0.1625944823026657, 0.05530555173754692]",-0.136197
267,"[0.4138029217720032, 0.1353352814912796, 0.08922363817691803]",-0.102161
268,"[0.4331848919391632, 0.16350102424621582, 0.03682447224855423]",-0.141462
269,"[0.6895318031311035, 0.3678794503211975, 0.05970143526792526]",-0.094162
270,"[0.9112146496772766, 0.3011941909790039, 0.048099584877491]",-0.136427
271,"[0.8013070821762085, 0.3011941909790039, 0.052084870636463165]",-0.136468
272,"[0.7074762582778931, 0.3011941909790039, 0.05567295104265213]",-0.136301
273,"[0.6496227383613586, 0.3011941909790039, 0.05797132849693298]",-0.136204
274,"[0.23337297141551971, 0.3011941909790039, 0.07645966112613678]",-0.135757
275,"[1.0, 0.27253180742263794, 0.04285212233662605]",-0.146297
276,"[0.9139487743377686, 0.27253180742263794, 0.0459541454911232]",-0.146173
277,"[0.8072420358657837, 0.27253180742263794, 0.05003184825181961]",-0.145634
278,"[0.7159661054611206, 0.27253180742263794, 0.05372655391693115]",-0.145089
279,"[0.6595988869667053, 0.27253180742263794, 0.056104544550180435]",-0.14476
280,"[0.2516338527202606, 0.27253180742263794, 0.07553809136152267]",-0.143671
281,"[1.0, 0.2463504821062088, 0.040741827338933945]",-0.15227
282,"[0.916589617729187, 0.2463504821062088, 0.04387841373682022]",-0.151448
283,"[0.8129976391792297, 0.2463504821062088, 0.04802624508738518]",-0.150072
284,"[0.7242299914360046, 0.2463504821062088, 0.05180780962109566]",-0.148935
285,"[0.6693328619003296, 0.2463504821062088, 0.054253071546554565]",-0.148316
286,"[0.26980850100517273, 0.2463504821062088, 0.07454995810985565]",-0.146315
287,"[1.0, 0.23480497300624847, 0.03977566584944725]",-0.154039
288,"[0.9794127941131592, 0.23480497300624847, 0.04054660722613335]",-0.153816
289,"[0.917803943157196, 0.23480497300624847, 0.04292307794094086]",-0.152857
290,"[0.8156521320343018, 0.23480497300624847, 0.047096751630306244]",-0.150991
291,"[0.7280513048171997, 0.23480497300624847, 0.050912752747535706]",-0.149496
292,"[0.6738415956497192, 0.23480497300624847, 0.05338563024997711]",-0.148704
293,"[0.49387168884277344, 0.23480497300624847, 0.06221655383706093]",-0.146874
294,"[0.2783472537994385, 0.23480497300624847, 0.07406117767095566]",-0.146185
295,"[1.0, 0.19204992055892944, 0.03508434817194939]",-0.158015
296,"[0.9237582087516785, 0.18268351256847382, 0.03823857009410858]",-0.154311
297,"[0.8287349939346313, 0.18268351256847382, 0.04247879236936569]",-0.14889
298,"[0.7469750046730042, 0.18268351256847382, 0.046411044895648956]",-0.144778
299,"[0.6962387561798096, 0.18268351256847382, 0.04898669570684433]",-0.142632
300,"[0.3219027519226074, 0.18268351256847382, 0.07132209092378616]",-0.135995
301,"[0.9240789413452148, 0.1688997447490692, 0.03651057928800583]",-0.153945
302,"[0.8335965871810913, 0.16529889404773712, 0.04074959084391594]",-0.146696
303,"[0.7540439367294312, 0.16529889404773712, 0.04470166936516762]",-0.141161
304,"[0.7046339511871338, 0.16529889404773712, 0.04730072245001793]",-0.138258
305,"[0.3387194573879242, 0.16529889404773712, 0.07015374302864075]",-0.129159
306,"[0.7674338221549988, 0.1353352814912796, 0.04142683371901512]",-0.133766
307,"[0.5468687415122986, 0.12976554036140442, 0.027822330594062805]",-0.124963
308,"[0.5144956707954407, 0.054178230464458466, 0.049787066876888275]",-0.046105
309,"[0.9978592991828918, 0.17264600098133087, 0.030016940087080002]",-0.159059
310,"[0.999914288520813, 0.17261354625225067, 0.029795464128255844]",-0.159206
311,"[1.0, 0.17604775726795197, 0.029792459681630135]",-0.159223
312,"[0.3119148015975952, 0.17604775726795197, 0.061765268445014954]",-0.138064
313,"[0.673538327217102, 0.3678794503211975, 0.036373380571603775]",-0.109775
314,"[0.689531683921814, 0.3011941909790039, 0.0339767225086689]",-0.150478
315,"[1.0, 0.27253180742263794, 0.025991126894950867]",-0.158788
316,"[0.9078649282455444, 0.27253180742263794, 0.027939649298787117]",-0.158599
317,"[0.6971690058708191, 0.27253180742263794, 0.032818980515003204]",-0.158257
318,"[0.6375445127487183, 0.27253180742263794, 0.03431016206741333]",-0.158194
319,"[0.21175335347652435, 0.27253180742263794, 0.046439312398433685]",-0.158006
320,"[1.0, 0.2463504821062088, 0.024711167439818382]",-0.162379
321,"[0.7046490907669067, 0.2463504821062088, 0.03167761117219925]",-0.160904
322,"[0.2273835390806198, 0.2463504821062088, 0.04592718929052353]",-0.160254
323,"[1.0, 0.23480497300624847, 0.02412516251206398]",-0.162869
324,"[0.9777883291244507, 0.23480497300624847, 0.024611007422208786]",-0.162648
325,"[0.911423921585083, 0.23480497300624847, 0.026108920574188232]",-0.16206
326,"[0.8017606139183044, 0.23480497300624847, 0.028740061447024345]",-0.161278
327,"[0.7081237435340881, 0.23480497300624847, 0.031145093962550163]",-0.160799
328,"[0.6503829956054688, 0.23480497300624847, 0.03270287066698074]",-0.160567
329,"[0.4599321484565735, 0.23480497300624847, 0.03825690224766731]",-0.160092
330,"[0.2347514033317566, 0.23480497300624847, 0.045673198997974396]",-0.159922
331,"[0.916988730430603, 0.18268351256847382, 0.023278694599866867]",-0.155735
332,"[0.8138697147369385, 0.18268351256847382, 0.025968920439481735]",-0.153063
333,"[0.7254844903945923, 0.18268351256847382, 0.02846524864435196]",-0.151475
334,"[0.6708127856254578, 0.18268351256847382, 0.030100524425506592]",-0.150745
335,"[0.2726025879383087, 0.18268351256847382, 0.044241487979888916]",-0.14878
336,"[0.7320382595062256, 0.16529889404773712, 0.027446674183011055]",-0.145399
337,"[0.7445605993270874, 0.1353352814912796, 0.02549312263727188]",-0.132015
338,"[0.3162277638912201, 0.1353352814912796, 0.04232921823859215]",-0.125092
339,"[0.6764814257621765, 0.08539600670337677, 0.017328796908259392]",-0.094765
340,"[0.4472135901451111, 0.049787066876888275, 0.03494073823094368]",-0.046396
341,"[1.0, 0.23480497300624847, 0.014632646925747395]",-0.167885
342,"[0.9765088558197021, 0.23480497300624847, 0.014935764484107494]",-0.167831
343,"[0.9064241647720337, 0.23480497300624847, 0.015870360657572746]",-0.167691
344,"[0.7909702062606812, 0.23480497300624847, 0.01751193217933178]",-0.167527
345,"[0.692767858505249, 0.23480497300624847, 0.019011855125427246]",-0.167438
346,"[0.6323981881141663, 0.23480497300624847, 0.01998281665146351]",-0.167407
347,"[0.43437859416007996, 0.23480497300624847, 0.023439517244696617]",-0.167328
348,"[0.20270274579524994, 0.23480497300624847, 0.028037870302796364]",-0.167302
349,"[1.0, 0.18268351256847382, 0.012906813994050026]",-0.158648
350,"[0.23599733412265778, 0.18268351256847382, 0.02727634087204933]",-0.15576
351,"[1.0, 0.1353352814912796, 0.011108996346592903]",-0.141045
352,"[0.7264329791069031, 0.1353352814912796, 0.015634121373295784]",-0.133539
353,"[0.6521264314651489, 0.3678794503211975, 0.01345960795879364]",-0.121747
354,"[0.6587216258049011, 0.33287107944488525, 0.01302566472440958]",-0.147206
